2671; 12.508650135073246; -188; -150; -66; -160; -172; -118; -184; -204; 255; -18
2675; 12.643151749428872; -176; -162; -66; -160; -172; -118; -187; -204; 255; -15
2679; 12.777653363784498; -184; -174; -66; -164; -170; -118; -187; -204; 247; -15
2683; 12.912154978140125; -188; -190; -66; -164; -170; -122; -192; -204; 244; -15
2687; 13.04665659249575; -188; -190; -70; -166; -174; -120; -196; -204; 240; -15
2691; 13.181158206851377; -178; -168; -70; -166; -178; -132; -200; -204; 235; -12
2695; 13.315659821207003; -184; -184; -70; -168; -174; -122; -207; -206; 232; -12
2699; 13.450161435562629; -186; -182; -70; -169; -180; -130; -207; -204; 232; -8
2703; 13.584663049918255; -186; -176; -70; -169; -180; -130; -212; -206; 227; -8
2707; 13.719164664273883; -178; -178; -68; -171; -180; -136; -216; -206; 220; -8
2711; 13.85366627862951; -140; -196; -68; -171; -182; -134; -220; -209; 220; -8
2715; 13.988167892985135; -188; -182; -68; -171; -182; -134; -216; -206; 220; -8
2719; 14.122669507340762; -188; -182; -68; -171; -182; -134; -216; -206; 220; -8
2723; 14.257171121696388; -188; -182; -70; -169; -182; -132; -216; -206; 220; -8
2727; 14.391672736052014; -178; -182; -70; -169; -182; -132; -216; -206; 220; -8
2731; 14.52617435040764; -158; -196; -68; -171; -184; -130; -216; -206; 220; -8
2735; 14.660675964763266; -158; -196; -70; -169; -182; -128; -216; -206; 220; -8
2739; 14.795177579118892; -166; -188; -70; -169; -182; -128; -216; -206; 220; -8
2743; 14.929679193474518; -166; -188; -68; -171; -182; -128; -216; -206; 220; -8
2747; 15.064180807830144; -184; -190; -68; -171; -182; -128; -216; -206; 220; -8
2751; 15.198682422185772; -166; -185; -68; -169; -182; -128; -216; -206; 220; -8
2755; 15.333184036541398; -184; -184; -68; -169; -182; -130; -216; -206; 220; -8
2759; 15.467685650897025; -184; -184; -68; -169; -182; -128; -220; -209; 220; -8
2763; 15.60218726525265; -180; -188; -70; -169; -182; -128; -220; -209; 220; -8
2767; 15.736688879608277; -180; -184; -68; -169; -182; -130; -220; -209; 220; -8
2771; 15.871190493963903; -136; -196; -68; -169; -184; -130; -220; -209; 220; -8
2775; 16.00569210831953; -148; -198; -68; -171; -174; -128; -220; -209; 215; -12
2779; 16.140193722675157; -140; -198; -66; -169; -180; -132; -220; -209; 220; -12
2783; 16.27469533703078; -176; -184; -63; -171; -180; -134; -216; -209; 220; -12
2787; 16.40919695138641; -156; -190; -63; -171; -176; -139; -216; -212; 212; -15
2791; 16.543698565742034; -144; -188; -61; -169; -176; -136; -212; -209; 215; -15
2795; 16.67820018009766; -136; -199; -61; -171; -174; -138; -212; -209; 215; -15
2799; 16.812701794453286; -144; -188; -60; -169; -170; -136; -216; -212; 215; -15
2803; 16.947203408808914; -142; -185; -58; -169; -164; -136; -216; -212; 207; -21
2807; 17.081705023164538; -130; -182; -53; -169; -140; -132; -212; -212; 204; -23
2811; 17.216206637520166; -123; -185; -53; -171; -140; -132; -207; -216; 207; -23
2815; 17.350708251875794; -118; -185; -50; -169; -140; -130; -207; -219; 204; -26
2819; 17.48520986623142; -108; -184; -41; -171; -154; -134; -207; -219; 195; -32
2823; 17.619711480587046; -106; -180; -41; -171; -154; -134; -204; -225; 192; -39
2827; 17.75421309494267; -63; -164; -30; -174; -132; -136; -200; -225; 184; -45
2831; 17.8887147092983; -63; -164; -23; -174; -130; -138; -200; -230; 180; -47
2835; 18.023216323653923; -53; -166; -26; -174; -130; -134; -196; -233; 180; -50
2839; 18.15771793800955; -41; -164; -20; -174; -134; -146; -196; -233; 172; -57
2843; 18.292219552365175; -36; -164; -16; -176; -120; -132; -196; -237; 172; -57
2847; 18.426721166720803; 20; -155; -11; -176; -120; -132; -192; -237; 167; -63
2851; 18.561222781076427; 26; -169; -10; -176; -113; -134; -192; -237; 164; -66
2855; 18.695724395432055; 26; -169; -1; -176; -128; -138; -187; -240; 160; -69
2859; 18.830226009787683; 13; -162; -1; -176; -118; -138; -187; -243; 160; -71
2863; 18.964727624143308; 23; -162; 0; -176; -113; -138; -187; -246; 155; -74
2867; 19.099229238498936; 32; -169; 3; -174; -112; -141; -184; -246; 152; -77
2871; 19.23373085285456; 43; -162; 3; -176; -112; -141; -184; -249; 147; -81
2875; 19.368232467210188; 56; -176; 3; -174; -112; -141; -184; -249; 147; -81
2879; 19.502734081565812; 62; -174; 3; -178; -113; -152; -187; -249; 140; -74
2883; 19.63723569592144; 80; -184; 7; -182; -110; -141; -200; -249; 132; -77
2887; 19.771737310277064; 57; -158; 6; -176; -110; -141; -187; -249; 147; -81
2891; 19.906238924632692; 57; -158; 10; -174; nan; nan; -184; -251; 144; -84
2895; 20.040740538988317; 57; -176; 10; -176; -106; -144; -180; -251; 144; -87
2899; 20.175242153343945; 60; -176; 12; -176; -108; -141; -180; -251; 144; -87
2903; 20.309743767699572; 73; -155; 13; -176; nan; nan; -180; -254; 140; -90
2907; 20.444245382055197; 70; -162; 16; -176; nan; nan; -176; -254; 135; -92
2911; 20.578746996410825; 76; -162; 20; -176; -100; -144; -176; -257; 132; -95
2915; 20.71324861076645; 122; -146; 22; -176; -82; -141; -176; -264; 132; -98
2919; 20.847750225122077; 90; -158; 23; -174; -70; -139; -172; -261; 127; -102
2923; 20.9822518394777; 113; -144; 30; -178; -92; -152; -176; -264; 124; -105
2927; 21.11675345383333; 146; -139; 36; -178; -72; -141; -172; -267; 120; -108
2931; 21.251255068188954; 117; -148; 33; -178; -70; -141; -167; -267; 120; -111
2935; 21.38575668254458; 132; -166; 42; -178; -68; -141; -167; -267; 112; -116
2939; 21.52025829690021; 142; -138; 43; -178; -72; -141; -167; -273; 112; -119
2943; 21.654759911255834; 146; -138; 46; -178; -76; -144; -164; -276; 107; -122
2947; 21.78926152561146; 150; -138; 52; -178; -72; -146; -164; -278; 104; -126
2951; 21.923763139967086; 194; -132; 52; -178; -72; -146; -156; -278; 100; -129
2955; 22.058264754322714; 194; -132; 53; -178; -70; -146; -160; -282; 95; -132
2959; 22.19276636867834; 216; -130; 62; -180; -61; -146; -156; -282; 95; -135
2963; 22.327267983033966; 230; -138; 62; -178; nan; nan; -156; -285; 87; -140
2967; 22.46176959738959; 200; -160; 63; -178; nan; nan; -156; -288; 87; -140
2971; 22.59627121174522; 232; -134; 63; -178; nan; nan; -152; -288; 84; -143
2975; 22.730772826100843; 234; -138; 66; -178; nan; nan; -152; -288; 84; -143
2979; 22.86527444045647; 234; -136; 66; -178; nan; nan; -152; -288; 84; -143
