#resolutions
2000; 600; 640; 480; 1000; 1000; 1280; 720; 1920; 1080; 1280; 720; 1280; 720; 1280; 720; 1280; 720; 1920; 1080

#truth
69; 2.30; 96.2787728; 21.8577417; nan; nan; 515.3751271; -16.8387137; nan; nan; 353.2951567; 225.8729365; -176.1309721; -227.5943777; nan; nan; -303.1460918; -17.9271744; 78.5154306; 5.8727368; nan; nan
70; 2.33; 54.7188581; -42.5817028; 80.8073391; -70.6551220; 255.1863994; -211.5259714; 158.0427927; -63.4448397; nan; nan; -125.1909575; -107.1269430; 92.0738247; -51.0696700; -178.1282722; -75.0839185; nan; nan; -82.3282442; -31.6811283
71; 2.37; nan; nan; nan; nan; nan; nan; 238.4184149; 0.4169360; 445.7525832; 54.1434300; -213.1824869; -132.8400037; 142.8746945; 6.1056768; -254.7428838; -3.5609723; nan; nan; nan; nan
72; 2.40; nan; nan; nan; nan; nan; nan; nan; nan; 241.7622619; -20.2093876; nan; nan; nan; nan; nan; nan; 156.6220849; -322.9370701; nan; nan
73; 2.43; nan; nan; nan; nan; 1069.8744028; -978.3884551; 432.7963809; 24.8420016; 829.4042129; 25.2209028; -357.5002120; -77.6572199; nan; nan; -292.4398821; 96.6262299; -344.0323559; -68.5981103; -88.6842475; 33.0727634
74; 2.47; 81.8574886; -100.4368949; nan; nan; nan; nan; 329.1947508; -123.9874641; 549.3101379; -149.0538842; -252.5287722; -100.4383669; nan; nan; -266.6012046; -40.8347527; -202.1148238; -343.1189531; -98.8219877; -28.1491781
75; 2.50; nan; nan; nan; nan; 201.5853864; 29.7141539; 115.3782732; 74.0055599; nan; nan; -103.5388511; -90.2983956; 63.4606064; 60.0717073; -136.6378203; 40.9355785; nan; nan; -59.2055017; 35.7507498
76; 2.53; nan; nan; 108.7417361; 15.4604795; 384.8518788; -0.1838051; nan; nan; nan; nan; nan; nan; nan; nan; -234.5932151; 1.6536543; nan; nan; nan; nan
77; 2.57; nan; nan; nan; nan; 827.5326641; 262.2183141; 184.1453149; 162.8357599; nan; nan; -227.0866939; -377.1310428; 79.3793523; 136.6240260; -456.4314833; 57.6906240; nan; nan; nan; nan
78; 2.60; nan; nan; 157.8996554; -96.1333452; 455.4524745; -276.5248137; 209.0672882; -49.6795669; 368.6697236; 7.9134191; -178.7077422; -179.1861421; 117.5084661; -41.6877982; -282.2678196; -104.4692770; 29.4642866; -249.2318042; -128.0711480; -32.1386032
79; 2.63; nan; nan; 37.8140488; -50.3207914; 158.1163705; -201.0889518; 163.6293028; -48.3207384; 297.4620283; -66.9525405; nan; nan; nan; nan; -134.2022406; -5.7810739; -60.5214375; -73.7194259; -50.8759263; -8.3547361
80; 2.67; 79.1244163; -34.3140180; nan; nan; 272.1564397; -87.9210572; nan; nan; 150.8902791; 44.9521311; nan; nan; 16.7841237; -41.7702432; nan; nan; nan; nan; -116.5713183; -57.1891313
81; 2.70; nan; nan; nan; nan; 291.0138730; -210.1078896; nan; nan; 396.0122229; 19.3417164; -181.3439299; -81.6385008; nan; nan; nan; nan; -73.5877070; -57.4803268; -72.7157965; 8.9848960
82; 2.73; 123.1566105; 4.3480067; 185.3537580; -13.3647106; 573.4343894; -72.3249129; nan; nan; nan; nan; nan; nan; 86.6895953; 35.5544578; nan; nan; nan; nan; -160.4706413; 10.8577725
83; 2.77; 206.1838669; 50.8525068; nan; nan; 2059.1859760; -436.4371140; nan; nan; 697.7659344; 281.4823765; -402.6758328; -310.8342616; nan; nan; -512.2720150; 51.4248019; -265.8718632; -24.9792466; -172.9784468; 51.8126998
84; 2.80; 119.2355045; -17.9998874; nan; nan; 486.7433972; -111.5665228; 164.9383689; 8.5838563; nan; nan; nan; nan; 73.3680981; 3.0911926; -319.4921509; -131.6619305; 163.7556504; -153.2973180; -158.2806448; -16.7049804
85; 2.83; 241.9740000; -12.1136134; nan; nan; 1226.4528177; -343.0919929; 287.8285569; 34.5528482; nan; nan; nan; nan; 157.0667108; 29.9568655; -541.9513904; -87.1927694; 691.0984127; -1365.9345434; -208.8230803; 10.8354135
86; 2.87; 89.1581403; 79.5029141; 204.5258710; 91.9743034; nan; nan; nan; nan; nan; nan; -351.3639221; -193.6375188; 175.8362707; 123.2251375; -355.3702992; 147.6499924; nan; nan; -115.3633929; 78.0659441
